ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,VehicleTypeEncoded,TrafficEncoded
3884,BHMEURBRD01,470,26.14901995,91.7395035,65,car,low,2,0,17-12-2016,09:00:00,2016-12-17 09:00:00,2,1
15692,Others-CCCPS8,1322,26.14754886,91.72799519,452,bike,low,2,0,17-12-2016,09:00:00,2016-12-17 09:00:00,1,1
5196,BHMMBMMBX01,687,20.0000347,78.00000286,286,bike,low,3,0,17-12-2016,09:00:00,2016-12-17 09:00:00,1,1
9132,Broad Street,690,26.13795775,91.74099445,114,bike,average,2,0,17-12-2016,09:00:00,2016-12-17 09:00:00,1,0
6508,BHMNCPHST01,1200,26.14001386,91.73099967,206,cycle,low,2,0,17-12-2016,09:00:00,2016-12-17 09:00:00,0,1
11756,Others-CCCPS119a,2803,26.14754061,91.72797041,1043,car,low,3,0,17-12-2016,09:00:00,2016-12-17 09:00:00,2,1
2572,BHMBCCTHL01,387,26.14449459,91.73620513,168,bike,low,2,0,17-12-2016,09:00:00,2016-12-17 09:00:00,1,1
18316,Shopping,1920,26.15050395,91.73353109,438,cycle,low,3,0,17-12-2016,09:00:00,2016-12-17 09:00:00,0,1
17004,Others-CCCPS98,3103,26.14749998,91.72797778,1399,cycle,low,3,0,17-12-2016,09:00:00,2016-12-17 09:00:00,0,1
1260,BHMBCCMKT01,577,26.14453614,91.73617216,51,car,average,2,0,17-12-2016,09:00:00,2016-12-17 09:00:00,2,0
14380,Others-CCCPS202,2937,26.14749053,91.72799688,520,bike,low,2,0,17-12-2016,09:00:00,2016-12-17 09:00:00,1,1
13068,Others-CCCPS135a,3883,26.14749943,91.72800489,1035,car,low,2,0,17-12-2016,09:00:00,2016-12-17 09:00:00,2,1
10444,Others-CCCPS105a,2009,26.14747299,91.72804914,738,car,low,3,0,17-12-2016,09:00:00,2016-12-17 09:00:00,2,1
14381,Others-CCCPS202,2937,26.14749053,91.72799688,576,car,low,2,0,17-12-2016,09:26:00,2016-12-17 09:26:00,2,1
5197,BHMMBMMBX01,687,20.0000347,78.00000286,305,cycle,low,2,0,17-12-2016,09:26:00,2016-12-17 09:26:00,0,1
7821,BHMNCPNST01,485,26.14004753,91.73097233,239,car,low,2,0,17-12-2016,09:26:00,2016-12-17 09:26:00,2,1
18317,Shopping,1920,26.15050395,91.73353109,502,car,average,4,0,17-12-2016,09:26:00,2016-12-17 09:26:00,2,0
11757,Others-CCCPS119a,2803,26.14754061,91.72797041,1095,car,low,3,0,17-12-2016,09:26:00,2016-12-17 09:26:00,2,1
3885,BHMEURBRD01,470,26.14901995,91.7395035,66,bike,low,2,0,17-12-2016,09:26:00,2016-12-17 09:26:00,1,1
1261,BHMBCCMKT01,577,26.14453614,91.73617216,82,car,low,2,0,17-12-2016,09:26:00,2016-12-17 09:26:00,2,1
17005,Others-CCCPS98,3103,26.14749998,91.72797778,1419,car,low,2,0,17-12-2016,09:26:00,2016-12-17 09:26:00,2,1
10445,Others-CCCPS105a,2009,26.14747299,91.72804914,825,bike,low,3,0,17-12-2016,09:26:00,2016-12-17 09:26:00,1,1
6509,BHMNCPHST01,1200,26.14001386,91.73099967,244,car,low,3,0,17-12-2016,09:26:00,2016-12-17 09:26:00,2,1
15693,Others-CCCPS8,1322,26.14754886,91.72799519,520,car,average,3,0,17-12-2016,09:26:00,2016-12-17 09:26:00,2,0
13069,Others-CCCPS135a,3883,26.14749943,91.72800489,1157,car,low,3,0,17-12-2016,09:26:00,2016-12-17 09:26:00,2,1
9133,Broad Street,690,26.13795775,91.74099445,117,car,average,2,0,17-12-2016,09:26:00,2016-12-17 09:26:00,2,0
2573,BHMBCCTHL01,387,26.14449459,91.73620513,220,car,low,2,0,17-12-2016,09:26:00,2016-12-17 09:26:00,2,1
2574,BHMBCCTHL01,387,26.14449459,91.73620513,276,truck,low,3,0,17-12-2016,09:59:00,2016-12-17 09:59:00,3,1
6510,BHMNCPHST01,1200,26.14001386,91.73099967,309,car,average,3,0,17-12-2016,09:59:00,2016-12-17 09:59:00,2,0
1262,BHMBCCMKT01,577,26.14453614,91.73617216,129,cycle,average,3,0,17-12-2016,09:59:00,2016-12-17 09:59:00,0,0
17006,Others-CCCPS98,3103,26.14749998,91.72797778,1428,car,average,4,0,17-12-2016,09:59:00,2016-12-17 09:59:00,2,0
3886,BHMEURBRD01,470,26.14901995,91.7395035,76,car,low,1,0,17-12-2016,09:59:00,2016-12-17 09:59:00,2,1
5198,BHMMBMMBX01,687,20.0000347,78.00000286,320,truck,average,3,0,17-12-2016,09:59:00,2016-12-17 09:59:00,3,0
13070,Others-CCCPS135a,3883,26.14749943,91.72800489,1302,car,average,4,0,17-12-2016,09:59:00,2016-12-17 09:59:00,2,0
9134,Broad Street,690,26.13795775,91.74099445,127,car,low,1,0,17-12-2016,09:59:00,2016-12-17 09:59:00,2,1
11758,Others-CCCPS119a,2803,26.14754061,91.72797041,1151,truck,low,3,0,17-12-2016,09:59:00,2016-12-17 09:59:00,3,1
10446,Others-CCCPS105a,2009,26.14747299,91.72804914,919,car,low,3,0,17-12-2016,09:59:00,2016-12-17 09:59:00,2,1
14382,Others-CCCPS202,2937,26.14749053,91.72799688,636,car,low,3,0,17-12-2016,09:59:00,2016-12-17 09:59:00,2,1
18318,Shopping,1920,26.15050395,91.73353109,581,cycle,low,2,0,17-12-2016,09:59:00,2016-12-17 09:59:00,0,1
7822,BHMNCPNST01,485,26.14004753,91.73097233,233,car,average,3,0,17-12-2016,09:59:00,2016-12-17 09:59:00,2,0
15694,Others-CCCPS8,1322,26.14754886,91.72799519,599,car,low,2,0,17-12-2016,09:59:00,2016-12-17 09:59:00,2,1
15695,Others-CCCPS8,1322,26.14754886,91.72799519,634,car,average,4,0,17-12-2016,10:33:00,2016-12-17 10:33:00,2,0
17007,Others-CCCPS98,3103,26.14749998,91.72797778,1445,car,average,5,0,17-12-2016,10:33:00,2016-12-17 10:33:00,2,0
13071,Others-CCCPS135a,3883,26.14749943,91.72800489,1452,bike,average,5,0,17-12-2016,10:33:00,2016-12-17 10:33:00,1,0
9135,Broad Street,690,26.13795775,91.74099445,154,car,average,3,0,17-12-2016,10:33:00,2016-12-17 10:33:00,2,0
14383,Others-CCCPS202,2937,26.14749053,91.72799688,679,cycle,average,5,0,17-12-2016,10:33:00,2016-12-17 10:33:00,0,0
3887,BHMEURBRD01,470,26.14901995,91.7395035,101,car,average,3,0,17-12-2016,10:33:00,2016-12-17 10:33:00,2,0
10447,Others-CCCPS105a,2009,26.14747299,91.72804914,969,cycle,high,6,0,17-12-2016,10:33:00,2016-12-17 10:33:00,0,3
7823,BHMNCPNST01,485,26.14004753,91.73097233,235,car,average,4,0,17-12-2016,10:33:00,2016-12-17 10:33:00,2,0
1263,BHMBCCMKT01,577,26.14453614,91.73617216,171,bike,average,3,0,17-12-2016,10:33:00,2016-12-17 10:33:00,1,0
11759,Others-CCCPS119a,2803,26.14754061,91.72797041,1165,car,average,5,0,17-12-2016,10:33:00,2016-12-17 10:33:00,2,0
2575,BHMBCCTHL01,387,26.14449459,91.73620513,290,bike,average,3,0,17-12-2016,10:33:00,2016-12-17 10:33:00,1,0
6511,BHMNCPHST01,1200,26.14001386,91.73099967,363,car,high,6,0,17-12-2016,10:33:00,2016-12-17 10:33:00,2,3
18319,Shopping,1920,26.15050395,91.73353109,671,bike,average,4,0,17-12-2016,10:33:00,2016-12-17 10:33:00,1,0
5199,BHMMBMMBX01,687,20.0000347,78.00000286,335,car,average,4,0,17-12-2016,10:33:00,2016-12-17 10:33:00,2,0
18320,Shopping,1920,26.15050395,91.73353109,731,car,average,6,0,17-12-2016,11:00:00,2016-12-17 11:00:00,2,0
15696,Others-CCCPS8,1322,26.14754886,91.72799519,648,bike,average,5,0,17-12-2016,11:00:00,2016-12-17 11:00:00,1,0
17008,Others-CCCPS98,3103,26.14749998,91.72797778,1442,car,average,6,0,17-12-2016,11:00:00,2016-12-17 11:00:00,2,0
13072,Others-CCCPS135a,3883,26.14749943,91.72800489,1549,cycle,average,7,0,17-12-2016,11:00:00,2016-12-17 11:00:00,0,0
5200,BHMMBMMBX01,687,20.0000347,78.00000286,334,car,average,5,0,17-12-2016,11:00:00,2016-12-17 11:00:00,2,0
9136,Broad Street,690,26.13795775,91.74099445,182,bike,high,6,0,17-12-2016,11:00:00,2016-12-17 11:00:00,1,3
14384,Others-CCCPS202,2937,26.14749053,91.72799688,723,car,average,6,0,17-12-2016,11:00:00,2016-12-17 11:00:00,2,0
1264,BHMBCCMKT01,577,26.14453614,91.73617216,215,car,average,5,0,17-12-2016,11:00:00,2016-12-17 11:00:00,2,0
3888,BHMEURBRD01,470,26.14901995,91.7395035,129,car,average,4,0,17-12-2016,11:00:00,2016-12-17 11:00:00,2,0
11760,Others-CCCPS119a,2803,26.14754061,91.72797041,1184,car,average,6,0,17-12-2016,11:00:00,2016-12-17 11:00:00,2,0
6512,BHMNCPHST01,1200,26.14001386,91.73099967,406,car,average,5,0,17-12-2016,11:00:00,2016-12-17 11:00:00,2,0
10448,Others-CCCPS105a,2009,26.14747299,91.72804914,982,car,average,6,0,17-12-2016,11:00:00,2016-12-17 11:00:00,2,0
7824,BHMNCPNST01,485,26.14004753,91.73097233,233,car,average,5,0,17-12-2016,11:00:00,2016-12-17 11:00:00,2,0
2576,BHMBCCTHL01,387,26.14449459,91.73620513,309,car,average,5,0,17-12-2016,11:00:00,2016-12-17 11:00:00,2,0
15697,Others-CCCPS8,1322,26.14754886,91.72799519,676,car,average,5,0,17-12-2016,11:33:00,2016-12-17 11:33:00,2,0
2577,BHMBCCTHL01,387,26.14449459,91.73620513,318,car,average,5,0,17-12-2016,11:33:00,2016-12-17 11:33:00,2,0
6513,BHMNCPHST01,1200,26.14001386,91.73099967,429,cycle,average,5,0,17-12-2016,11:33:00,2016-12-17 11:33:00,0,0
9137,Broad Street,690,26.13795775,91.74099445,190,truck,average,5,0,17-12-2016,11:33:00,2016-12-17 11:33:00,3,0
13073,Others-CCCPS135a,3883,26.14749943,91.72800489,1638,car,average,6,0,17-12-2016,11:33:00,2016-12-17 11:33:00,2,0
11761,Others-CCCPS119a,2803,26.14754061,91.72797041,1193,bike,average,6,0,17-12-2016,11:33:00,2016-12-17 11:33:00,1,0
1265,BHMBCCMKT01,577,26.14453614,91.73617216,263,car,average,4,0,17-12-2016,11:33:00,2016-12-17 11:33:00,2,0
10449,Others-CCCPS105a,2009,26.14747299,91.72804914,1029,bike,average,6,0,17-12-2016,11:33:00,2016-12-17 11:33:00,1,0
18321,Shopping,1920,26.15050395,91.73353109,787,bike,average,6,0,17-12-2016,11:33:00,2016-12-17 11:33:00,1,0
7825,BHMNCPNST01,485,26.14004753,91.73097233,240,car,average,5,0,17-12-2016,11:33:00,2016-12-17 11:33:00,2,0
3889,BHMEURBRD01,470,26.14901995,91.7395035,139,car,high,6,0,17-12-2016,11:33:00,2016-12-17 11:33:00,2,3
17009,Others-CCCPS98,3103,26.14749998,91.72797778,1468,car,high,9,0,17-12-2016,11:33:00,2016-12-17 11:33:00,2,3
5201,BHMMBMMBX01,687,20.0000347,78.00000286,353,cycle,average,5,0,17-12-2016,11:33:00,2016-12-17 11:33:00,0,0
14385,Others-CCCPS202,2937,26.14749053,91.72799688,748,car,high,8,0,17-12-2016,11:33:00,2016-12-17 11:33:00,2,3
11762,Others-CCCPS119a,2803,26.14754061,91.72797041,1219,car,high,9,0,17-12-2016,12:00:00,2016-12-17 12:00:00,2,3
15698,Others-CCCPS8,1322,26.14754886,91.72799519,735,car,high,9,0,17-12-2016,12:00:00,2016-12-17 12:00:00,2,3
1266,BHMBCCMKT01,577,26.14453614,91.73617216,304,car,high,8,0,17-12-2016,12:00:00,2016-12-17 12:00:00,2,3
10450,Others-CCCPS105a,2009,26.14747299,91.72804914,1105,cycle,high,9,0,17-12-2016,12:00:00,2016-12-17 12:00:00,0,3
9138,Broad Street,690,26.13795775,91.74099445,209,car,high,7,0,17-12-2016,12:00:00,2016-12-17 12:00:00,2,3
7826,BHMNCPNST01,485,26.14004753,91.73097233,257,bike,high,7,0,17-12-2016,12:00:00,2016-12-17 12:00:00,1,3
6514,BHMNCPHST01,1200,26.14001386,91.73099967,480,cycle,high,8,0,17-12-2016,12:00:00,2016-12-17 12:00:00,0,3
18322,Shopping,1920,26.15050395,91.73353109,859,bike,high,9,0,17-12-2016,12:00:00,2016-12-17 12:00:00,1,3
5202,BHMMBMMBX01,687,20.0000347,78.00000286,370,bike,high,8,0,17-12-2016,12:00:00,2016-12-17 12:00:00,1,3
3890,BHMEURBRD01,470,26.14901995,91.7395035,156,cycle,high,7,0,17-12-2016,12:00:00,2016-12-17 12:00:00,0,3
17010,Others-CCCPS98,3103,26.14749998,91.72797778,1502,car,high,10,0,17-12-2016,12:00:00,2016-12-17 12:00:00,2,3
2578,BHMBCCTHL01,387,26.14449459,91.73620513,344,car,high,8,0,17-12-2016,12:00:00,2016-12-17 12:00:00,2,3
13074,Others-CCCPS135a,3883,26.14749943,91.72800489,1730,car,high,10,0,17-12-2016,12:00:00,2016-12-17 12:00:00,2,3
14386,Others-CCCPS202,2937,26.14749053,91.72799688,807,truck,high,9,0,17-12-2016,12:00:00,2016-12-17 12:00:00,3,3
7827,BHMNCPNST01,485,26.14004753,91.73097233,271,car,high,7,0,17-12-2016,12:26:00,2016-12-17 12:26:00,2,3
11763,Others-CCCPS119a,2803,26.14754061,91.72797041,1258,truck,high,9,0,17-12-2016,12:26:00,2016-12-17 12:26:00,3,3
5203,BHMMBMMBX01,687,20.0000347,78.00000286,390,car,high,8,0,17-12-2016,12:26:00,2016-12-17 12:26:00,2,3
3891,BHMEURBRD01,470,26.14901995,91.7395035,160,car,high,7,0,17-12-2016,12:26:00,2016-12-17 12:26:00,2,3
14387,Others-CCCPS202,2937,26.14749053,91.72799688,865,car,high,9,0,17-12-2016,12:26:00,2016-12-17 12:26:00,2,3
17011,Others-CCCPS98,3103,26.14749998,91.72797778,1536,car,high,10,0,17-12-2016,12:26:00,2016-12-17 12:26:00,2,3
6515,BHMNCPHST01,1200,26.14001386,91.73099967,517,cycle,high,8,0,17-12-2016,12:26:00,2016-12-17 12:26:00,0,3
13075,Others-CCCPS135a,3883,26.14749943,91.72800489,1800,car,high,10,0,17-12-2016,12:26:00,2016-12-17 12:26:00,2,3
9139,Broad Street,690,26.13795775,91.74099445,211,truck,high,7,0,17-12-2016,12:26:00,2016-12-17 12:26:00,3,3
2579,BHMBCCTHL01,387,26.14449459,91.73620513,383,truck,high,8,0,17-12-2016,12:26:00,2016-12-17 12:26:00,3,3
15699,Others-CCCPS8,1322,26.14754886,91.72799519,797,bike,high,9,0,17-12-2016,12:26:00,2016-12-17 12:26:00,1,3
10451,Others-CCCPS105a,2009,26.14747299,91.72804914,1187,car,high,9,0,17-12-2016,12:26:00,2016-12-17 12:26:00,2,3
18323,Shopping,1920,26.15050395,91.73353109,926,cycle,high,9,0,17-12-2016,12:26:00,2016-12-17 12:26:00,0,3
1267,BHMBCCMKT01,577,26.14453614,91.73617216,337,car,high,7,0,17-12-2016,12:26:00,2016-12-17 12:26:00,2,3
2580,BHMBCCTHL01,387,26.14449459,91.73620513,397,car,high,7,0,17-12-2016,13:00:00,2016-12-17 13:00:00,2,3
10452,Others-CCCPS105a,2009,26.14747299,91.72804914,1268,car,high,9,0,17-12-2016,13:00:00,2016-12-17 13:00:00,2,3
5204,BHMMBMMBX01,687,20.0000347,78.00000286,412,car,high,8,0,17-12-2016,13:00:00,2016-12-17 13:00:00,2,3
3892,BHMEURBRD01,470,26.14901995,91.7395035,175,car,high,6,0,17-12-2016,13:00:00,2016-12-17 13:00:00,2,3
6516,BHMNCPHST01,1200,26.14001386,91.73099967,553,cycle,high,8,0,17-12-2016,13:00:00,2016-12-17 13:00:00,0,3
1268,BHMBCCMKT01,577,26.14453614,91.73617216,353,car,high,7,0,17-12-2016,13:00:00,2016-12-17 13:00:00,2,3
11764,Others-CCCPS119a,2803,26.14754061,91.72797041,1272,car,high,9,0,17-12-2016,13:00:00,2016-12-17 13:00:00,2,3
14388,Others-CCCPS202,2937,26.14749053,91.72799688,922,bike,high,8,0,17-12-2016,13:00:00,2016-12-17 13:00:00,1,3
13076,Others-CCCPS135a,3883,26.14749943,91.72800489,1911,car,high,9,0,17-12-2016,13:00:00,2016-12-17 13:00:00,2,3
17012,Others-CCCPS98,3103,26.14749998,91.72797778,1585,car,high,9,0,17-12-2016,13:00:00,2016-12-17 13:00:00,2,3
9140,Broad Street,690,26.13795775,91.74099445,227,car,high,7,0,17-12-2016,13:00:00,2016-12-17 13:00:00,2,3
15700,Others-CCCPS8,1322,26.14754886,91.72799519,856,truck,high,8,0,17-12-2016,13:00:00,2016-12-17 13:00:00,3,3
7828,BHMNCPNST01,485,26.14004753,91.73097233,298,car,high,7,0,17-12-2016,13:00:00,2016-12-17 13:00:00,2,3
18324,Shopping,1920,26.15050395,91.73353109,1006,cycle,high,8,0,17-12-2016,13:00:00,2016-12-17 13:00:00,0,3
3893,BHMEURBRD01,470,26.14901995,91.7395035,183,car,high,6,0,17-12-2016,13:27:00,2016-12-17 13:27:00,2,3
14389,Others-CCCPS202,2937,26.14749053,91.72799688,964,cycle,high,8,0,17-12-2016,13:27:00,2016-12-17 13:27:00,0,3
13077,Others-CCCPS135a,3883,26.14749943,91.72800489,1947,car,high,10,0,17-12-2016,13:27:00,2016-12-17 13:27:00,2,3
2581,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,high,7,0,17-12-2016,13:27:00,2016-12-17 13:27:00,2,3
6517,BHMNCPHST01,1200,26.14001386,91.73099967,561,bike,high,8,0,17-12-2016,13:27:00,2016-12-17 13:27:00,1,3
11765,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,car,high,9,0,17-12-2016,13:27:00,2016-12-17 13:27:00,2,3
5205,BHMMBMMBX01,687,20.0000347,78.00000286,433,car,high,8,0,17-12-2016,13:27:00,2016-12-17 13:27:00,2,3
10453,Others-CCCPS105a,2009,26.14747299,91.72804914,1335,car,high,9,0,17-12-2016,13:27:00,2016-12-17 13:27:00,2,3
1269,BHMBCCMKT01,577,26.14453614,91.73617216,378,truck,average,5,0,17-12-2016,13:27:00,2016-12-17 13:27:00,3,0
9141,Broad Street,690,26.13795775,91.74099445,238,car,high,7,0,17-12-2016,13:27:00,2016-12-17 13:27:00,2,3
17013,Others-CCCPS98,3103,26.14749998,91.72797778,1632,cycle,high,9,0,17-12-2016,13:27:00,2016-12-17 13:27:00,0,3
7829,BHMNCPNST01,485,26.14004753,91.73097233,324,car,high,7,0,17-12-2016,13:27:00,2016-12-17 13:27:00,2,3
15701,Others-CCCPS8,1322,26.14754886,91.72799519,902,cycle,high,8,0,17-12-2016,13:27:00,2016-12-17 13:27:00,0,3
18325,Shopping,1920,26.15050395,91.73353109,1026,car,high,9,0,17-12-2016,13:27:00,2016-12-17 13:27:00,2,3
15702,Others-CCCPS8,1322,26.14754886,91.72799519,961,truck,high,6,0,17-12-2016,14:00:00,2016-12-17 14:00:00,3,3
6518,BHMNCPHST01,1200,26.14001386,91.73099967,611,bike,average,3,0,17-12-2016,14:00:00,2016-12-17 14:00:00,1,0
10454,Others-CCCPS105a,2009,26.14747299,91.72804914,1431,car,average,5,0,17-12-2016,14:00:00,2016-12-17 14:00:00,2,0
14390,Others-CCCPS202,2937,26.14749053,91.72799688,1021,car,average,4,0,17-12-2016,14:00:00,2016-12-17 14:00:00,2,0
5206,BHMMBMMBX01,687,20.0000347,78.00000286,470,bike,high,6,0,17-12-2016,14:00:00,2016-12-17 14:00:00,1,3
1270,BHMBCCMKT01,577,26.14453614,91.73617216,417,car,average,4,0,17-12-2016,14:00:00,2016-12-17 14:00:00,2,0
9142,Broad Street,690,26.13795775,91.74099445,271,bike,average,4,0,17-12-2016,14:00:00,2016-12-17 14:00:00,1,0
17014,Others-CCCPS98,3103,26.14749998,91.72797778,1701,car,average,5,0,17-12-2016,14:00:00,2016-12-17 14:00:00,2,0
7830,BHMNCPNST01,485,26.14004753,91.73097233,356,car,average,4,0,17-12-2016,14:00:00,2016-12-17 14:00:00,2,0
18326,Shopping,1920,26.15050395,91.73353109,1082,car,average,5,0,17-12-2016,14:00:00,2016-12-17 14:00:00,2,0
11766,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,car,average,5,0,17-12-2016,14:00:00,2016-12-17 14:00:00,2,0
13078,Others-CCCPS135a,3883,26.14749943,91.72800489,2037,car,average,5,0,17-12-2016,14:00:00,2016-12-17 14:00:00,2,0
2582,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,average,4,0,17-12-2016,14:00:00,2016-12-17 14:00:00,2,0
3894,BHMEURBRD01,470,26.14901995,91.7395035,209,car,average,3,0,17-12-2016,14:00:00,2016-12-17 14:00:00,2,0
9143,Broad Street,690,26.13795775,91.74099445,297,car,average,4,0,17-12-2016,14:30:00,2016-12-17 14:30:00,2,0
3895,BHMEURBRD01,470,26.14901995,91.7395035,235,car,high,5,0,17-12-2016,14:30:00,2016-12-17 14:30:00,2,3
15703,Others-CCCPS8,1322,26.14754886,91.72799519,996,car,average,5,0,17-12-2016,14:30:00,2016-12-17 14:30:00,2,0
6519,BHMNCPHST01,1200,26.14001386,91.73099967,634,car,average,4,0,17-12-2016,14:30:00,2016-12-17 14:30:00,2,0
18327,Shopping,1920,26.15050395,91.73353109,1113,cycle,average,5,0,17-12-2016,14:30:00,2016-12-17 14:30:00,0,0
13079,Others-CCCPS135a,3883,26.14749943,91.72800489,2110,cycle,average,5,0,17-12-2016,14:30:00,2016-12-17 14:30:00,0,0
14391,Others-CCCPS202,2937,26.14749053,91.72799688,1078,car,average,5,0,17-12-2016,14:30:00,2016-12-17 14:30:00,2,0
5207,BHMMBMMBX01,687,20.0000347,78.00000286,498,car,high,6,0,17-12-2016,14:30:00,2016-12-17 14:30:00,2,3
7831,BHMNCPNST01,485,26.14004753,91.73097233,379,cycle,average,4,0,17-12-2016,14:30:00,2016-12-17 14:30:00,0,0
1271,BHMBCCMKT01,577,26.14453614,91.73617216,440,car,average,4,0,17-12-2016,14:30:00,2016-12-17 14:30:00,2,0
2583,BHMBCCTHL01,387,26.14449459,91.73620513,402,car,high,6,0,17-12-2016,14:30:00,2016-12-17 14:30:00,2,3
10455,Others-CCCPS105a,2009,26.14747299,91.72804914,1494,car,average,5,0,17-12-2016,14:30:00,2016-12-17 14:30:00,2,0
17015,Others-CCCPS98,3103,26.14749998,91.72797778,1752,cycle,high,7,0,17-12-2016,14:30:00,2016-12-17 14:30:00,0,3
11767,Others-CCCPS119a,2803,26.14754061,91.72797041,1277,car,high,6,0,17-12-2016,14:30:00,2016-12-17 14:30:00,2,3
9144,Broad Street,690,26.13795775,91.74099445,305,cycle,low,2,0,17-12-2016,15:03:00,2016-12-17 15:03:00,0,1
14392,Others-CCCPS202,2937,26.14749053,91.72799688,1092,car,low,3,0,17-12-2016,15:03:00,2016-12-17 15:03:00,2,1
13080,Others-CCCPS135a,3883,26.14749943,91.72800489,2172,bike,low,3,0,17-12-2016,15:03:00,2016-12-17 15:03:00,1,1
11768,Others-CCCPS119a,2803,26.14754061,91.72797041,1278,car,average,4,0,17-12-2016,15:03:00,2016-12-17 15:03:00,2,0
7832,BHMNCPNST01,485,26.14004753,91.73097233,384,car,low,3,0,17-12-2016,15:03:00,2016-12-17 15:03:00,2,1
3896,BHMEURBRD01,470,26.14901995,91.7395035,245,bike,low,3,0,17-12-2016,15:03:00,2016-12-17 15:03:00,1,1
5208,BHMMBMMBX01,687,20.0000347,78.00000286,519,car,low,2,0,17-12-2016,15:03:00,2016-12-17 15:03:00,2,1
18328,Shopping,1920,26.15050395,91.73353109,1153,cycle,low,3,0,17-12-2016,15:03:00,2016-12-17 15:03:00,0,1
10456,Others-CCCPS105a,2009,26.14747299,91.72804914,1518,car,low,3,0,17-12-2016,15:03:00,2016-12-17 15:03:00,2,1
17016,Others-CCCPS98,3103,26.14749998,91.72797778,1778,car,low,3,0,17-12-2016,15:03:00,2016-12-17 15:03:00,2,1
2584,BHMBCCTHL01,387,26.14449459,91.73620513,403,car,low,3,0,17-12-2016,15:03:00,2016-12-17 15:03:00,2,1
6520,BHMNCPHST01,1200,26.14001386,91.73099967,679,car,low,2,0,17-12-2016,15:03:00,2016-12-17 15:03:00,2,1
15704,Others-CCCPS8,1322,26.14754886,91.72799519,999,cycle,low,2,0,17-12-2016,15:03:00,2016-12-17 15:03:00,0,1
1272,BHMBCCMKT01,577,26.14453614,91.73617216,443,car,low,2,0,17-12-2016,15:03:00,2016-12-17 15:03:00,2,1
15705,Others-CCCPS8,1322,26.14754886,91.72799519,998,car,low,3,0,17-12-2016,15:30:00,2016-12-17 15:30:00,2,1
6521,BHMNCPHST01,1200,26.14001386,91.73099967,680,car,low,3,0,17-12-2016,15:30:00,2016-12-17 15:30:00,2,1
5209,BHMMBMMBX01,687,20.0000347,78.00000286,544,car,low,3,0,17-12-2016,15:30:00,2016-12-17 15:30:00,2,1
3897,BHMEURBRD01,470,26.14901995,91.7395035,247,car,low,2,0,17-12-2016,15:30:00,2016-12-17 15:30:00,2,1
7833,BHMNCPNST01,485,26.14004753,91.73097233,383,bike,low,2,0,17-12-2016,15:30:00,2016-12-17 15:30:00,1,1
11769,Others-CCCPS119a,2803,26.14754061,91.72797041,1275,car,low,3,0,17-12-2016,15:30:00,2016-12-17 15:30:00,2,1
17017,Others-CCCPS98,3103,26.14749998,91.72797778,1802,bike,low,3,0,17-12-2016,15:30:00,2016-12-17 15:30:00,1,1
2585,BHMBCCTHL01,387,26.14449459,91.73620513,400,car,low,2,0,17-12-2016,15:30:00,2016-12-17 15:30:00,2,1
13081,Others-CCCPS135a,3883,26.14749943,91.72800489,2133,bike,low,3,0,17-12-2016,15:30:00,2016-12-17 15:30:00,1,1
10457,Others-CCCPS105a,2009,26.14747299,91.72804914,1542,car,low,4,0,17-12-2016,15:30:00,2016-12-17 15:30:00,2,1
14393,Others-CCCPS202,2937,26.14749053,91.72799688,1091,cycle,low,3,0,17-12-2016,15:30:00,2016-12-17 15:30:00,0,1
18329,Shopping,1920,26.15050395,91.73353109,1146,car,average,4,0,17-12-2016,15:30:00,2016-12-17 15:30:00,2,0
1273,BHMBCCMKT01,577,26.14453614,91.73617216,415,car,low,2,0,17-12-2016,15:30:00,2016-12-17 15:30:00,2,1
9145,Broad Street,690,26.13795775,91.74099445,308,car,average,2,0,17-12-2016,15:30:00,2016-12-17 15:30:00,2,0
17018,Others-CCCPS98,3103,26.14749998,91.72797778,1835,bike,low,3,0,17-12-2016,15:57:00,2016-12-17 15:57:00,1,1
6522,BHMNCPHST01,1200,26.14001386,91.73099967,668,car,low,2,0,17-12-2016,15:57:00,2016-12-17 15:57:00,2,1
3898,BHMEURBRD01,470,26.14901995,91.7395035,263,car,low,2,0,17-12-2016,15:57:00,2016-12-17 15:57:00,2,1
10458,Others-CCCPS105a,2009,26.14747299,91.72804914,1573,car,low,3,0,17-12-2016,15:57:00,2016-12-17 15:57:00,2,1
5210,BHMMBMMBX01,687,20.0000347,78.00000286,565,car,low,3,0,17-12-2016,15:57:00,2016-12-17 15:57:00,2,1
14394,Others-CCCPS202,2937,26.14749053,91.72799688,1120,truck,low,3,0,17-12-2016,15:57:00,2016-12-17 15:57:00,3,1
9146,Broad Street,690,26.13795775,91.74099445,323,car,low,2,0,17-12-2016,15:57:00,2016-12-17 15:57:00,2,1
13082,Others-CCCPS135a,3883,26.14749943,91.72800489,2001,car,low,3,0,17-12-2016,15:57:00,2016-12-17 15:57:00,2,1
